implementation,dataset,batch_id,label,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,index_source,index_path,queries,k,warmup,search_seconds,end_to_end_ms,qps,recall,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,cpu_bind,omp_num_threads,trial_count,trial_batch_ids,trial_log_files,search_seconds_std,end_to_end_ms_std,qps_std,recall_std,avg_latency_ms_std,p50_ms_std,p90_ms_std,p95_ms_std,p99_ms_std,max_ms_std,stddev_ms_std,log_file
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a3,24,1200,150,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,28.364433,28364.462667,246.147000,0.964499,4.063333,3.987667,4.632667,4.887667,6.654000,17.783000,0.645000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.559608,559.601327,4.900530,0.000000,0.080164,0.058825,0.070266,0.074097,0.992473,8.668513,0.117987,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a4,32,800,100,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,30.243300,30243.299667,230.813333,0.966533,4.332667,4.212667,4.976333,5.250667,6.385000,301.639333,4.052333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.328300,328.279144,2.514770,0.000000,0.047035,0.029006,0.016503,0.033382,0.756762,22.768513,0.555963,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b1,48,1000,120,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,40.905100,40905.086000,170.651333,0.974284,5.859667,5.750333,6.792667,7.188000,8.465667,210.549000,2.855667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.424626,424.630471,1.773267,0.000000,0.061068,0.023180,0.013317,0.047655,0.391824,132.643636,1.577341,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b2,48,1500,150,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,43.714567,43714.561000,159.674000,0.976304,6.262333,6.198333,7.249000,7.591000,8.546000,21.764000,0.846333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.161080,161.069100,0.587238,0.000000,0.023180,0.025541,0.025120,0.026211,0.241634,8.641421,0.045960,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b3,64,1200,150,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,51.699800,51699.816000,135.011333,0.977421,7.406333,7.319333,8.611333,9.059000,10.163000,116.000000,2.178667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.180442,180.446384,0.472256,0.000000,0.026312,0.034933,0.052003,0.049487,0.270200,109.011498,1.641578,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b4,64,1800,180,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,54.836367,54836.395333,127.288000,0.978840,7.855667,7.777333,9.094000,9.526000,10.702000,106.996000,1.785667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.134826,134.836116,0.312692,0.000000,0.019399,0.017502,0.025239,0.015524,0.262741,133.661544,1.245894,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,c1,64,2400,240,128,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,58.535867,58535.870333,119.244333,0.979656,8.385667,8.322333,9.646000,10.075667,11.113667,81.145667,1.528333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.238655,238.636578,0.486022,0.000000,0.034501,0.017039,0.049000,0.064632,0.374830,105.037771,0.863848,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,c2,96,1800,200,128,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,73.829000,73829.017000,94.544667,0.980774,10.576333,10.439000,12.273333,12.867000,14.259000,360.435667,4.732000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.394361,394.364163,0.505921,0.000000,0.056448,0.053842,0.102163,0.060655,0.142390,109.154498,1.235506,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,c3,96,2400,250,128,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,76.934967,76934.948667,90.728000,0.981318,11.021667,10.940000,12.789000,13.372333,14.715333,22.685000,1.399667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.436508,436.550748,0.514114,0.000000,0.062692,0.065574,0.105788,0.104314,0.053050,8.287636,0.027006,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,d1,128,3000,300,150,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,100.632533,100632.529333,69.364333,0.981805,14.416667,14.252667,16.670667,17.468333,19.261667,369.982667,5.038000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.821106,820.957855,0.567028,0.000000,0.117462,0.094516,0.085711,0.096106,0.219432,5.321747,0.659896,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,e1,96,3200,320,160,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,81.879300,81879.317000,85.250000,0.981547,11.730000,11.669333,13.533333,14.119667,15.474667,19.668000,1.415000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.574140,574.140210,0.596581,0.000000,0.082177,0.067826,0.126021,0.117772,0.251170,1.766957,0.036373,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,e2,128,2400,250,160,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,96.190933,96190.911667,72.565000,0.981519,13.780667,13.683333,16.072000,16.866333,18.554667,22.238667,1.800000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.370519,370.532275,0.279609,0.000000,0.052994,0.049863,0.081505,0.066305,0.064632,0.139787,0.020075,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,f1,128,4000,400,192,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,106.168667,106168.831000,65.745000,0.981963,15.209667,15.127667,17.557000,18.352333,20.089000,25.889667,1.840667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.425549,425.747446,0.263302,0.000000,0.060913,0.071066,0.076236,0.106613,0.148321,3.942509,0.031342,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,f2,160,3800,360,192,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,124.410333,124410.397667,56.108000,0.982206,17.823333,17.640667,20.771667,21.775667,24.014667,315.948333,4.779000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",1.191413,1191.030998,0.535235,0.000000,0.170764,0.212867,0.246792,0.267988,0.247227,249.997381,2.136937,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,g1,160,5000,500,224,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,132.429667,132429.757333,52.708667,0.982350,18.972333,18.859667,21.994333,23.046333,25.295667,32.985000,2.367667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",0.847479,847.518048,0.336402,0.000000,0.121397,0.133350,0.182226,0.194878,0.257498,4.576935,0.043593,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,g2,160,6000,500,224,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,137.406667,137406.585667,50.800667,0.982378,19.685000,19.558333,22.762667,23.773333,25.993667,31.126000,2.389333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",1.158678,1158.622562,0.426381,0.000000,0.165756,0.162149,0.191051,0.193985,0.356009,0.479939,0.031086,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,h1,192,6500,650,256,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,164.823667,164823.616333,42.351667,0.982636,23.613333,23.416333,27.395000,28.780667,31.603667,239.845333,4.411333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",1.793448,1793.139792,0.462824,0.000000,0.256827,0.267734,0.323436,0.371322,0.533001,240.361613,1.853412,
cpu_search_parallel_dynamic_latest,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,i1,224,8000,800,288,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,10,5,197.645667,197645.414667,35.318667,0.982722,28.315333,27.857667,32.874667,34.840333,40.324000,439.963667,7.741000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T204837Z_job28679179_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205029Z_job28679181_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/msmarco/benchmark_k10_20260425T205350Z_job28679183_task2_config_chunk_001.log",2.328637,2328.463779,0.413299,0.000000,0.333320,0.334835,0.461799,0.544941,1.140604,71.248062,1.724223,
