experiment,system,dataset,label,config_label,slots,k,run_index,recall_at_10,recall_at_100,recall,qps,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,gpu_mem_peak_mib,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,binary,log,returncode,command,error_tail,effective_concurrent_queries,end_to_end_ms,gpu_mem_current_mib,min_ms,nq,stage3_threads,warmup
chimera_topk_baseline,chimera,lotte,c1,c1_run1,1,100,1,0.957489,0.909246,0.909246,597.386,1.674,1.670,1.755,1.780,1.831,6.755,0.114,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,4906.378,,1.369,-1,32,5
chimera_topk_baseline,chimera,lotte,c1,c1_run2,1,100,2,0.957489,0.909266,0.909266,549.466,1.820,1.780,1.931,1.964,2.072,14.170,0.498,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5334.265,,1.435,-1,32,5
chimera_topk_baseline,chimera,lotte,c1,c1_run3,1,100,3,0.957421,0.90927,0.90927,574.141,1.741,1.741,1.811,1.833,1.879,7.966,0.133,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5105.016,,1.528,-1,32,5
chimera_topk_baseline,chimera,lotte,c2,c2_run1,1,100,1,0.960184,0.910962,0.910962,511.492,1.955,1.908,2.020,2.060,4.037,8.626,0.409,,96,1800,200,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5730.299,,1.634,-1,32,5
chimera_topk_baseline,chimera,lotte,c2,c2_run2,1,100,2,0.960184,0.91089,0.91089,527.106,1.897,1.874,1.978,2.012,2.151,10.471,0.300,,96,1800,200,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5560.548,,1.521,-1,32,5
chimera_topk_baseline,chimera,lotte,c2,c2_run3,1,100,3,0.960184,0.910959,0.910959,550.643,1.816,1.817,1.910,1.941,2.006,7.552,0.148,,96,1800,200,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5322.870,,1.489,-1,32,5
chimera_topk_baseline,chimera,lotte,c3,c3_run1,1,100,1,0.960867,0.927298,0.927298,527.525,1.895,1.885,1.991,2.026,2.116,7.580,0.144,,96,2400,250,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5556.136,,1.630,-1,32,5
chimera_topk_baseline,chimera,lotte,c3,c3_run2,1,100,2,0.960901,0.927329,0.927329,510.104,1.960,1.894,2.092,2.145,2.382,14.927,0.553,,96,2400,250,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5745.882,,1.571,-1,32,5
chimera_topk_baseline,chimera,lotte,c3,c3_run3,1,100,3,0.960901,0.927277,0.927277,543.869,1.838,1.834,1.930,1.961,2.073,8.103,0.142,,96,2400,250,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5389.170,,1.498,-1,32,5
chimera_topk_baseline,chimera,lotte,d1,d1_run1,1,100,1,0.962504,0.943599,0.943599,468.574,2.134,2.096,2.296,2.348,2.479,8.548,0.394,,128,3000,300,150,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6255.145,,1.709,-1,32,5
chimera_topk_baseline,chimera,lotte,d1,d1_run2,1,100,2,0.962538,0.943538,0.943538,469.881,2.128,2.100,2.260,2.314,2.514,8.557,0.290,,128,3000,300,150,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6237.750,,1.750,-1,32,5
chimera_topk_baseline,chimera,lotte,d1,d1_run3,1,100,3,0.962573,0.943548,0.943548,476.776,2.097,2.076,2.236,2.296,2.419,9.714,0.263,,128,3000,300,150,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6147.542,,1.738,-1,32,5
chimera_topk_baseline,chimera,lotte,e1,e1_run1,1,100,1,0.961583,0.937977,0.937977,489.266,2.044,1.990,2.191,2.253,2.456,15.571,0.555,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5990.608,,1.715,-1,32,5
chimera_topk_baseline,chimera,lotte,e1,e1_run2,1,100,2,0.961583,0.938018,0.938018,521.544,1.917,1.911,2.013,2.048,2.115,8.825,0.152,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5619.856,,1.648,-1,32,5
chimera_topk_baseline,chimera,lotte,e1,e1_run3,1,100,3,0.961583,0.937997,0.937997,509.290,1.963,1.960,2.056,2.088,2.160,8.892,0.166,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,5755.072,,1.656,-1,32,5
chimera_topk_baseline,chimera,lotte,e2,e2_run1,1,100,1,0.962265,0.93607,0.93607,470.247,2.126,2.079,2.249,2.303,2.608,11.251,0.473,,128,2400,250,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6232.896,,1.681,-1,32,5
chimera_topk_baseline,chimera,lotte,e2,e2_run2,1,100,2,0.962265,0.936066,0.936066,484.618,2.063,2.052,2.177,2.220,2.307,9.179,0.205,,128,2400,250,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6048.064,,1.712,-1,32,5
chimera_topk_baseline,chimera,lotte,e2,e2_run3,1,100,3,0.9623,0.936056,0.936056,475.292,2.104,2.077,2.222,2.270,2.480,10.356,0.301,,128,2400,250,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6166.735,,1.637,-1,32,5
chimera_topk_baseline,chimera,lotte,f1,f1_run1,1,100,1,0.962811,0.950665,0.950665,427.933,2.336,2.320,2.457,2.510,2.629,10.114,0.241,,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6849.203,,1.870,-1,32,5
chimera_topk_baseline,chimera,lotte,f1,f1_run2,1,100,2,0.962845,0.95073,0.95073,432.284,2.313,2.300,2.442,2.490,2.631,9.014,0.291,,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6780.266,,1.893,-1,32,5
chimera_topk_baseline,chimera,lotte,f1,f1_run3,1,100,3,0.962811,0.950641,0.950641,424.392,2.356,2.314,2.488,2.557,2.750,16.653,0.558,,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,6906.356,,1.906,-1,32,5
chimera_topk_baseline,chimera,lotte,f2,f2_run1,1,100,1,0.963323,0.95305,0.95305,417.261,2.396,2.392,2.520,2.566,2.645,6.292,0.135,,160,3800,360,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,7024.376,,2.018,-1,32,5
chimera_topk_baseline,chimera,lotte,f2,f2_run2,1,100,2,0.963289,0.953067,0.953067,417.876,2.393,2.387,2.524,2.574,2.673,6.600,0.162,,160,3800,360,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,7014.038,,1.992,-1,32,5
chimera_topk_baseline,chimera,lotte,f2,f2_run3,1,100,3,0.963289,0.953047,0.953047,401.264,2.492,2.461,2.654,2.721,2.866,11.708,0.410,,160,3800,360,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_topk_baseline/logs/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_topk_baseline/20260429T182345Z/lotte/chimera/all_k100_slots1_runs3.csv,,1,7304.415,,1.996,-1,32,5
